,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Mid,ATR,OBV,Daily_Return
2017-12-04,0.17693773243557823,0.17366588912759665,0.17355593734553146,0.16148703493262892,0.3522893031207477,0.17422795689214696,0.17608647090178856,0.30740184759221284,0.643542210123313,0.6427478327743678,0.4605272789365558,0.17668941502705865,0.18376282740827563,0.17619490490308995,0.09790042528780168,0.3059977064737609,0.38579880528704147
2017-12-05,0.16798350967291223,0.16558908089050914,0.17221659732136277,0.16569090085809682,0.21299913703585077,0.17371738354935315,0.17624238334122475,0.36768968550223463,0.6346655121380151,0.6360618072471358,0.4502748251287604,0.17694530531735014,0.18230129880943743,0.17560397020586319,0.10213380858211138,0.31478982389275645,0.5336889798241868
2017-12-06,0.1665156262297335,0.1689879236495336,0.17822534178400082,0.1699313612136781,0.12018662874792677,0.17308010703195062,0.17643369287168167,0.4246806952176358,0.631783414432388,0.6300224232990679,0.4569910304482053,0.1766467612615688,0.18179280758666935,0.17519928199237264,0.1016454768462684,0.3202711885918101,0.5336116581868424
2017-12-07,0.17121291405727687,0.17351972802389418,0.18253279423203453,0.17599963405569888,0.11718359511272597,0.17329626324067374,0.17669815497622246,0.49885132214918143,0.6354181642742415,0.6260618184917184,0.4785818281523888,0.17627548808639226,0.18184721733334422,0.17503545598361744,0.10149478376338764,0.3256454308570537,0.5498343750352827
2017-12-08,0.179873505188309,0.1779052887990826,0.19111150325125123,0.18038629591457403,0.12146781429337924,0.17353105499914687,0.17707457151656433,0.5475692023451739,0.6424728730674931,0.624583674488118,0.5043653796478048,0.1766320157888388,0.18172718666856638,0.17515927327579725,0.09681441113883271,0.3311724972466187,0.5339350359725158
2017-12-11,0.18123132326223343,0.18060972329102612,0.19234222072920057,0.17954553447729107,0.12031923553208984,0.17352733926694255,0.1774333682928004,0.5355106869492567,0.647014855210818,0.624489438561503,0.5187390467421603,0.17695025781955276,0.1816581902311655,0.17528864808967679,0.09234725685081008,0.3256864022770503,0.4871492473487767
2017-12-12,0.18075416070705883,0.18199840043474788,0.1917629502250989,0.18352998066971185,0.1451228244837006,0.17356460138401145,0.1778877764034906,0.5803274510636911,0.654254884369474,0.6261487932525474,0.5369523429698455,0.1780963675000814,0.18132585320501868,0.1757131291190304,0.09146831354389323,0.3320572761530471,0.5300206358198171
2017-12-13,0.18581846556198686,0.18433744270914396,0.19607047780604506,0.1829817103475964,0.13154592988977318,0.17485032257443475,0.17833086120232125,0.5715766576279004,0.6590938134405352,0.6286357060962905,0.5455475998268059,0.17888813123095787,0.18108441356990265,0.17600051403600372,0.0873225174848451,0.32617070920436414,0.4897804708039398
2017-12-14,0.185084511191513,0.1833141010278739,0.19509312503432932,0.18155602541903157,0.16677241207660184,0.17497330702269573,0.17858812793859088,0.5479538802594588,0.6611383891551328,0.6311151258751929,0.5454697747014755,0.17958818654919462,0.18144700279146095,0.17653933978996375,0.08341229799103025,0.31902756408679656,0.48204027790691617
2017-12-15,0.18662587477707962,0.1837161926040137,0.1931747614436046,0.18484611726414926,0.30085623180481913,0.17612487261509632,0.1789698349532455,0.5889829500624826,0.665581814544596,0.6341633263346764,0.5513772943469877,0.1807503486385355,0.18130461182571664,0.17706595047991594,0.08365584233256013,0.33095366765526896,0.5237067580924815
2017-12-18,0.18926815224441437,0.18572631757167626,0.19628776754162605,0.18385918369309903,0.14935400095068865,0.17840565251794352,0.17926991635276815,0.5711984683218552,0.6676716309942667,0.6371026160890394,0.5502461164570335,0.18156250805025403,0.18187985541907073,0.17776747049065897,0.08200531278014381,0.32443186176315664,0.48594654872569254
2017-12-19,0.18409369029679948,0.1803538709061854,0.1920526099905374,0.178704714300955,0.12767993210532652,0.17973237551078877,0.17932245950944994,0.48286651969937494,0.6638182915695982,0.6385307704977812,0.5345510303789284,0.1816720957221582,0.18259927123507794,0.17817934661353665,0.08029124861613929,0.31868320039332565,0.4492696570552542
2017-12-20,0.18203864139984147,0.1796960315050293,0.19172682036725355,0.17863161354930804,0.09304916039504582,0.18061934264520488,0.17935115311096814,0.4816532051806089,0.6603215085237566,0.6388354491362874,0.5228822880841953,0.18180113658391045,0.18272009996172053,0.17830535488082908,0.07652004676634921,0.3141698673617593,0.49395565209773024
2017-12-21,0.18159823786867127,0.17969600721203946,0.19292130614867584,0.1796917066110584,0.147407741380049,0.18099573943097066,0.1793686163222832,0.4985009633045196,0.6582520542885232,0.638583341538148,0.517099346181221,0.18202960484258518,0.18308766542184293,0.1786043912523502,0.0722311461143772,0.32062224743739415,0.5040498696715005
2017-12-22,0.1808276283197713,0.17973259465417332,0.19266796042922593,0.1807152933512752,0.09280842807918055,0.1810292798275481,0.17946269444940496,0.515213826624124,0.6572887623796586,0.6381508464013155,0.515225789351643,0.1822352587389543,0.1831479038775878,0.1787398071134715,0.06752220336389433,0.32512699320864147,0.5037011539552465
2017-12-25,0.1808276283197713,0.17973259465417332,0.19266796042922593,0.1807152933512752,0.09280842807918055,0.1810292798275481,0.17946269444940496,0.515213826624124,0.6572887623796586,0.6381508464013155,0.515225789351643,0.1822352587389543,0.1831479038775878,0.1787398071134715,0.06752220336389433,0.32512699320864147,0.49460670735994955
2017-12-26,0.17965328768744024,0.18093861089793997,0.1920163885699667,0.18181192210408573,0.04708560889975131,0.18126033190066812,0.17962711427050151,0.5335482172502495,0.6572745257832016,0.6378014391395377,0.5160887639057142,0.18245112401312724,0.18315567187547757,0.17885453412545957,0.06623708992674701,0.3280007417064167,0.504325913493527
